Entry,Gene Names
G2QBJ3,MYCTH_2304750
G2QBJ4,MYCTH_2030873
G2QBJ6,MYCTH_2304760
G2QBJ7,MYCTH_2304763
G2QBK0,MYCTH_2304780
G2QBK1,MYCTH_2315255
G2QBK3,MYCTH_2304788
G2QBK4,MYCTH_101575
G2QBK5,MYCTH_2304795
G2QBK9,MYCTH_2304806
G2QBL2,MYCTH_2304814
G2QBL3,MYCTH_2110320
G2QBL4,MYCTH_2304820
G2QBL5,MYCTH_2304823
G2QBL6,MYCTH_2304826
G2QBL7,MYCTH_2304829
G2QBL8,MYCTH_2304831
G2QBL9,MYCTH_2304836
G2QBM0,MYCTH_2304838
G2QBM1,MYCTH_2304840
G2QBM3,MYCTH_2126987
G2QBM4,MYCTH_2304845
G2QBM5,MYCTH_2304848
G2QBM6,MYCTH_2304851
G2QBM8,MYCTH_2126992
G2QBM9,MYCTH_2304856
G2QBN0,MYCTH_2304857
G2QBN2,MYCTH_2304860
G2QBN3,MYCTH_2118447
G2QBN5,MYCTH_50343
G2QBN7,MYCTH_2304873
G2QBN8,MYCTH_2304875
G2QBN9,MYCTH_2304877
G2QBP0,MYCTH_2304880
G2QBP1,MYCTH_2304881
G2QBP3,MYCTH_2304884
G2QBP4,MYCTH_2304886
G2QBP7,MYCTH_2304897
G2QBQ0,MYCTH_2304906
G2QBQ1,MYCTH_2304910
G2QBQ3,MYCTH_2315281
G2QBQ8,MYCTH_2304928
G2QBQ9,MYCTH_2304929
G2QBR1,MYCTH_107458
G2QBR2,MYCTH_2304934
G2QBR3,MYCTH_2092861
G2QBR4,MYCTH_2110369
G2QBR5,MYCTH_2127031
G2QBR6,MYCTH_2304940
G2QBR7,MYCTH_2304941
G2QBR8,MYCTH_2127034
G2QBR9,MYCTH_2304944
G2QBS0,MYCTH_2139199
G2QBS1,MYCTH_2304947
G2QBS2,MYCTH_2315290
G2QBS3,MYCTH_2303065
G2QBS4,MYCTH_50903
G2QBS5,MYCTH_2303067
G2QBS6,MYCTH_2303068
G2QBS7,MYCTH_2314963
G2QBS8,MYCTH_2117751
G2QBS9,MYCTH_111741
G2QBT0,MYCTH_81753
G2QBT2,MYCTH_68580
G2QBT3,MYCTH_2304956
G2QBT4,MYCTH_2304958
G2QBT5,MYCTH_2304963
G2QBT6,MYCTH_101506
G2QBT7,MYCTH_2035048
G2QBT8,MYCTH_2304973
G2QBT9,MYCTH_2304975
G2QBU1,MYCTH_2304978
G2QBU2,MYCTH_2304982
G2QBU3,MYCTH_2304984
G2QBU5,MYCTH_2304987
G2QBU6,MYCTH_2304989
G2QBU8,MYCTH_2304992
G2QBU9,MYCTH_2304994
G2QBV1,MYCTH_2304999
G2QBV2,MYCTH_2305001
G2QBV3,MYCTH_2305005
G2QBV4,MYCTH_2305009
G2QBV7,MYCTH_2305019
G2QBV8,MYCTH_2060432
G2QBV9,MYCTH_2305021
G2QBW0,MYCTH_2305024
G2QBW3,MYCTH_2305028
G2QBW4,MYCTH_2118512
G2QBW6,MYCTH_2315304
G2QBX1,MYCTH_2305051
G2QBX2,MYCTH_2305054
G2QBX4,MYCTH_2305058
G2QBX6,MYCTH_2134282
G2QBX8,MYCTH_2305076
G2QBX9,MYCTH_2305078
G2QBY0,MYCTH_2305080
G2QBY1,MYCTH_2305083
G2QBY3,MYCTH_111425
G2QBY4,MYCTH_2315319
G2QBY5,MYCTH_2305096
G2QBY6,MYCTH_2305097
G2QBY7,MYCTH_2303089
G2QBY8,MYCTH_2303090
G2QBY9,MYCTH_2303093
G2QBZ0,MYCTH_2117759
G2QBZ1,MYCTH_88187
G2QBZ2,MYCTH_2303108
G2QBZ3,MYCTH_94504
G2QBZ4,MYCTH_2060854
G2QBZ5,MYCTH_2303110
G2QBZ6,MYCTH_2303111
G2QBZ7,MYCTH_2062045
G2QBZ8,MYCTH_94500
G2QBZ9,MYCTH_2060890
G2QC00,MYCTH_2303112
G2QC01,MYCTH_2314967
G2QC02,MYCTH_68564
G2QC03,MYCTH_2303121
G2QC04,MYCTH_2303122
G2QC05,MYCTH_2303125
G2QC06,MYCTH_2079066
G2QC07,MYCTH_2303128
G2QC08,MYCTH_2091689
G2QC09,MYCTH_2303133
G2QC11,MYCTH_94486
G2QC13,MYCTH_94484
G2QC14,MYCTH_2019378
G2QC15,MYCTH_2303155
G2QC16,MYCTH_2126239
G2QC17,MYCTH_2303157
G2QC18,MYCTH_2303158
G2QC19,MYCTH_2303159
G2QC20,MYCTH_2143478
G2QC21,MYCTH_2303163
G2QC22,MYCTH_2303165
G2QC23,MYCTH_2303166
G2QC24,MYCTH_94476
G2QC25,MYCTH_2126246
G2QC26,MYCTH_2109689
G2QC27,MYCTH_2303167
G2QC28,MYCTH_2314976
G2QC29,MYCTH_2303170
G2QC30,MYCTH_102172
G2QC31,MYCTH_2303173
G2QC32,MYCTH_2303174
G2QC33,MYCTH_2303176
G2QC34,MYCTH_2303180
G2QC35,MYCTH_2303183
G2QC36,MYCTH_2303184
G2QC38,MYCTH_2303193
G2QC39,MYCTH_2061546
G2QC40,MYCTH_2315322
G2QC42,MYCTH_2061596
G2QC43,MYCTH_2305106
G2QC45,MYCTH_2305109
G2QC46,MYCTH_2022110
G2QC47,MYCTH_2305112
G2QC50,MYCTH_2305121
G2QC51,MYCTH_2305125
G2QC53,MYCTH_2060417
G2QC54,MYCTH_2305132
G2QC55,MYCTH_2305133
G2QC56,MYCTH_2305137
G2QC57,MYCTH_2305142
G2QC58,MYCTH_2062055
G2QC59,MYCTH_2305145
G2QC60,MYCTH_2305146
G2QC61,MYCTH_2305147
G2QC64,MYCTH_2305156
G2QC66,MYCTH_2305160
G2QC67,MYCTH_2060364
G2QC69,MYCTH_2305170
G2QC70,MYCTH_2305172
G2QC72,MYCTH_2062291
G2QC73,MYCTH_93700
G2QC74,MYCTH_2060641
G2QC75,MYCTH_2305186
G2QC76,MYCTH_2305189
G2QC77,MYCTH_2305190
G2QC78,MYCTH_2127135
G2QC79,MYCTH_2305193
G2QC81,MYCTH_2305195
G2QC82,MYCTH_2127139
G2QC84,MYCTH_2305200
G2QC85,MYCTH_2305202
G2QC87,MYCTH_2093040
G2QC88,MYCTH_2305210
G2QC89,MYCTH_2305213
G2QC90,MYCTH_2127147
G2QC92,MYCTH_94462
G2QC94,MYCTH_2303205
G2QC95,MYCTH_2117807
G2QC96,MYCTH_2109705
G2QC97,MYCTH_2303206
G2QC99,MYCTH_2303213
G2QCA0,MYCTH_2303215
G2QCA1,MYCTH_94453
G2QCA2,MYCTH_2314986
G2QCA3,MYCTH_2303233
G2QCA4,MYCTH_2303238
G2QCA5,MYCTH_2303243
G2QCA6,MYCTH_2303246
G2QCA7,MYCTH_2303248
G2QCA8,MYCTH_50019
G2QCB1,MYCTH_2126285
G2QCB2,MYCTH_2062247
G2QCB3,MYCTH_2126287
G2QCB4,MYCTH_2303253
G2QCB5,MYCTH_2061855
G2QCB6,MYCTH_2303256
G2QCB7,MYCTH_2303257
G2QCB9,MYCTH_2303271
G2QCC0,MYCTH_2126295
G2QCC1,MYCTH_2303274
G2QCC2,MYCTH_2303275
G2QCC3,MYCTH_48909
G2QCC4,MYCTH_2060992
G2QCC5,MYCTH_2303278
G2QCC6,MYCTH_2303280
G2QCC8,MYCTH_2303298
G2QCC9,MYCTH_102138
G2QCD0,MYCTH_2303301
G2QCD1,MYCTH_2303304
G2QCD2,MYCTH_2303305
G2QCD3,MYCTH_81645
G2QCD4,MYCTH_2303310
G2QCD5,MYCTH_102133
G2QCD6,MYCTH_2303313
G2QCD7,MYCTH_2303316
G2QCD9,MYCTH_2303320
G2QCE0,MYCTH_2303321
G2QCE2,MYCTH_2303328
G2QCE3,MYCTH_2133830
G2QCE4,MYCTH_2303335
G2QCE6,MYCTH_2118584
G2QCE7,MYCTH_2305224
G2QCE9,MYCTH_67051
G2QCF1,MYCTH_2305251
G2QCF3,MYCTH_2305259
G2QCF4,MYCTH_2139278
G2QCF5,MYCTH_101406
G2QCF6,MYCTH_2305262
G2QCG2,MYCTH_101399
G2QCG3,MYCTH_2305285
G2QCG4,MYCTH_2305288
G2QCG6,MYCTH_2305293
G2QCG7,MYCTH_101394
G2QCG8,MYCTH_2315354
G2QCG9,MYCTH_2305305
G2QCH1,MYCTH_2305315
G2QCH2,MYCTH_2305316
G2QCH4,MYCTH_2118610
G2QCH5,MYCTH_2060581
G2QCH6,MYCTH_2062106
G2QCH7,MYCTH_36895
G2QCH8,MYCTH_2062582
G2QCH9,MYCTH_48804
G2QCI0,MYCTH_2305327
G2QCI1,MYCTH_2305328
G2QCI2,MYCTH_93648
G2QCI3,MYCTH_2305331
G2QCI4,MYCTH_2305333
G2QCI5,MYCTH_2305336
G2QCI6,MYCTH_2305337
G2QCI7,MYCTH_2127191
G2QCI9,MYCTH_2305342
G2QCJ0,MYCTH_111377
G2QCJ1,MYCTH_2127197
G2QCJ3,MYCTH_80312
G2QCJ4,MYCTH_2305349
G2QCJ6,MYCTH_50083
G2QCJ7,MYCTH_2126322
G2QCJ8,MYCTH_2303340
G2QCK0,MYCTH_2303344
G2QCK1,MYCTH_2315007
G2QCK2,MYCTH_2303348
G2QCK4,MYCTH_102118
G2QCK5,MYCTH_2303353
G2QCK6,MYCTH_2060008
G2QCK7,MYCTH_2060338
G2QCK9,MYCTH_2117863
G2QCL0,MYCTH_2303359
G2QCL1,MYCTH_2303360
G2QCL2,MYCTH_2061788
G2QCL4,MYCTH_2303364
G2QCL5,MYCTH_2062265
G2QCL6,MYCTH_2303368
G2QCL9,MYCTH_2303374
G2QCM0,MYCTH_2303375
G2QCM1,MYCTH_2303376
G2QCM2,MYCTH_2303378
G2QCM3,MYCTH_2303382
G2QCM4,MYCTH_68404
G2QCM5,MYCTH_2303385
G2QCM6,MYCTH_50837
G2QCM7,MYCTH_2303391
G2QCM8,MYCTH_2303395
G2QCM9,MYCTH_2061173
G2QCN0,MYCTH_2303398
G2QCN1,MYCTH_2303400
G2QCN2,MYCTH_2062193
G2QCN3,MYCTH_2303407
G2QCN4,MYCTH_2303408
G2QCN5,MYCTH_2303413
G2QCN6,MYCTH_2303416
G2QCN7,MYCTH_2303418
G2QCN8,MYCTH_2062887
G2QCN9,MYCTH_2303426
G2QCP2,MYCTH_50303
G2QCP3,MYCTH_2303434
G2QCP4,MYCTH_2303435
G2QCP5,MYCTH_2303438
G2QCP6,MYCTH_2303440
G2QCP8,MYCTH_2062214
G2QCP9,MYCTH_2138805
G2QCQ0,MYCTH_2303448
G2QCQ1,MYCTH_2305356
G2QCQ2,MYCTH_2305357
G2QCQ3,MYCTH_80304
G2QCQ4,MYCTH_2134354
G2QCQ5,MYCTH_2037651
G2QCQ6,MYCTH_66978
G2QCQ7,MYCTH_80299
G2QCQ8,MYCTH_2061412
G2QCQ9,MYCTH_2305366
G2QCR0,MYCTH_2043664
G2QCR4,MYCTH_2305377
G2QCR5,MYCTH_2305379
G2QCR6,MYCTH_2305381
G2QCR7,MYCTH_2305382
G2QCR8,MYCTH_2060238
G2QCS0,MYCTH_2110543
G2QCS1,MYCTH_2093133
G2QCS2,MYCTH_2305389
G2QCS3,MYCTH_2305390
G2QCS5,MYCTH_80276
G2QCS6,MYCTH_2305394
G2QCS8,MYCTH_2305398
G2QCS9,MYCTH_2060403
G2QCT1,MYCTH_2305399
G2QCT2,MYCTH_2305401
G2QCT3,MYCTH_2060712
G2QCT4,MYCTH_2305403
G2QCT5,MYCTH_50538
G2QCT6,MYCTH_101354
G2QCT7,MYCTH_2305406
G2QCT8,MYCTH_2305407
G2QCT9,MYCTH_2315372
G2QCU0,MYCTH_49355
G2QCU1,MYCTH_2110559
G2QCU2,MYCTH_93602
G2QCU3,MYCTH_2118654
G2QCU4,MYCTH_2118655
G2QCU5,MYCTH_2305413
G2QCU6,MYCTH_2305415
G2QCU7,MYCTH_66924
G2QCU8,MYCTH_2118656
G2QCU9,MYCTH_50286
G2QCV0,MYCTH_2305417
G2QCV1,MYCTH_2305418
G2QCV2,MYCTH_101345
G2QCV3,MYCTH_2305420
G2QCV4,MYCTH_2303449
G2QCV5,MYCTH_2303459
G2QCV6,MYCTH_2138808
G2QCV9,MYCTH_2303473
G2QCW0,MYCTH_2315027
G2QCW1,MYCTH_2303475
G2QCW2,MYCTH_116020
G2QCW3,MYCTH_2303480
G2QCW4,MYCTH_2303482
G2QCW5,MYCTH_2303486
G2QCW6,MYCTH_2303488
G2QCW8,MYCTH_2303493
G2QCW9,MYCTH_2303494
G2QCX0,MYCTH_2303495
G2QCX2,MYCTH_2303499
G2QCX4,MYCTH_2303507
G2QCX5,MYCTH_2303508
G2QCX6,MYCTH_2059769
G2QCX7,MYCTH_2303512
G2QCX8,MYCTH_2303514
G2QCX9,MYCTH_2303522
G2QCY0,MYCTH_2303524
G2QCY1,MYCTH_94336
G2QCY2,MYCTH_2303528
G2QCY3,MYCTH_2303529
G2QCY5,MYCTH_2303534
G2QCY6,MYCTH_2303536
G2QCY7,MYCTH_116006
G2QCY8,MYCTH_2060145
G2QCZ0,MYCTH_2303545
G2QCZ2,MYCTH_2303549
G2QCZ3,MYCTH_2303558
G2QCZ4,MYCTH_2303559
G2QCZ9,MYCTH_2060907
G2QD00,MYCTH_2303570
G2QD01,MYCTH_2303573
G2QD02,MYCTH_81466
G2QD03,MYCTH_2303577
G2QD04,MYCTH_2303579
G2QD05,MYCTH_2303581
G2QD07,MYCTH_2305421
G2QD08,MYCTH_2127263
G2QD09,MYCTH_2305422
G2QD10,MYCTH_2110569
G2QD11,MYCTH_93590
G2QD12,MYCTH_93589
G2QD13,MYCTH_2144007
G2QD14,MYCTH_2305424
G2QD15,MYCTH_2305427
G2QD16,MYCTH_93585
G2QD17,MYCTH_2118664
G2QD18,MYCTH_2305429
G2QD19,MYCTH_2305433
G2QD20,MYCTH_2060085
G2QD21,MYCTH_2305436
G2QD22,MYCTH_2118668
G2QD23,MYCTH_2305438
G2QD24,MYCTH_2305439
G2QD25,MYCTH_2127280
G2QD26,MYCTH_2305442
G2QD27,MYCTH_93575
G2QD28,MYCTH_2305443
G2QD30,MYCTH_2305447
G2QD31,MYCTH_2305448
G2QD32,MYCTH_2127287
G2QD33,MYCTH_2305452
G2QD35,MYCTH_2305454
G2QD36,MYCTH_80223
G2QD37,MYCTH_2305455
G2QD38,MYCTH_2305456
G2QD40,MYCTH_2305458
G2QD41,MYCTH_2305460
G2QD42,MYCTH_2305461
G2QD43,MYCTH_2305464
G2QD44,MYCTH_2305468
G2QD45,MYCTH_2315383
G2QD46,MYCTH_2038764
G2QD47,MYCTH_2305470
G2QD48,MYCTH_93554
G2QD50,MYCTH_101321
G2QD51,MYCTH_2305498
G2QD52,MYCTH_2139328
G2QD53,MYCTH_2305501
G2QD54,MYCTH_2118714
G2QD56,MYCTH_2305504
G2QD57,MYCTH_2305506
G2QD58,MYCTH_2305507
G2QD59,MYCTH_2305509
G2QD60,MYCTH_2305512
G2QD61,MYCTH_2117942
G2QD66,MYCTH_2303596
G2QD67,MYCTH_50254
G2QD69,MYCTH_2303602
G2QD70,MYCTH_2303605
G2QD72,MYCTH_115983
G2QD73,MYCTH_107796
G2QD76,MYCTH_2303617
G2QD77,MYCTH_2303618
G2QD78,MYCTH_2303620
G2QD79,MYCTH_2315050
G2QD82,MYCTH_2091974
G2QD84,MYCTH_2315056
G2QD86,MYCTH_50142
G2QD87,MYCTH_2303648
G2QD88,MYCTH_2315057
G2QD89,MYCTH_2091985
G2QD90,MYCTH_2303653
G2QD92,MYCTH_2303657
G2QD93,MYCTH_115968
G2QD94,MYCTH_5082
G2QD97,MYCTH_88099
G2QD98,MYCTH_2303668
G2QD99,MYCTH_2303669
G2QDA0,MYCTH_2303672
G2QDA1,MYCTH_2303678
G2QDA2,MYCTH_2138875
G2QDA3,MYCTH_2303682
G2QDA4,MYCTH_2303685
G2QDA5,MYCTH_81379
G2QDA7,MYCTH_2060549
G2QDA8,MYCTH_2062645
G2QDA9,MYCTH_49795
G2QDB0,MYCTH_94266
G2QDB1,MYCTH_2303691
G2QDB2,MYCTH_2303692
G2QDB3,MYCTH_2303693
G2QDB4,MYCTH_2305513
G2QDB5,MYCTH_2305515
G2QDB7,MYCTH_2305519
G2QDB8,MYCTH_2305522
G2QDC0,MYCTH_49210
G2QDC1,MYCTH_33039
G2QDC2,MYCTH_93534
G2QDC3,MYCTH_2059965
G2QDC4,MYCTH_2060315
G2QDC5,MYCTH_2305529
G2QDC6,MYCTH_2305531
G2QDC7,MYCTH_2110630
G2QDC8,MYCTH_115501
G2QDC9,MYCTH_2305543
G2QDD0,MYCTH_2305546
G2QDD1,MYCTH_2305551
G2QDD2,MYCTH_2110635
G2QDD3,MYCTH_2127338
G2QDD5,MYCTH_2315393
G2QDD6,MYCTH_2305555
G2QDD7,MYCTH_2305556
G2QDD9,MYCTH_50820
G2QDE0,MYCTH_2305566
G2QDE1,MYCTH_2060437
G2QDE3,MYCTH_2060709
G2QDE4,MYCTH_2305568
G2QDE5,MYCTH_2061852
G2QDE6,MYCTH_2305570
G2QDE7,MYCTH_2040748
G2QDE8,MYCTH_2305573
G2QDF1,MYCTH_2060442
G2QDF2,MYCTH_49393
G2QDF3,MYCTH_2110651
G2QDF4,MYCTH_2060065
G2QDF5,MYCTH_2110653
G2QDF6,MYCTH_2061987
G2QDF7,MYCTH_2127358
G2QDF9,MYCTH_2305584
G2QDG0,MYCTH_2305586
G2QDG1,MYCTH_2127362
G2QDG2,MYCTH_2305589
G2QDG3,MYCTH_2305590
G2QDG4,MYCTH_2305591
G2QDG6,MYCTH_2305594
G2QDG8,MYCTH_2303695
G2QDH0,MYCTH_50128
G2QDH1,MYCTH_115957
G2QDH2,MYCTH_2303701
G2QDH3,MYCTH_2303702
G2QDH4,MYCTH_2138881
G2QDH5,MYCTH_2303707
G2QDH6,MYCTH_81364
G2QDH7,MYCTH_2303709
G2QDH8,MYCTH_50920
G2QDH9,MYCTH_48716
G2QDI0,MYCTH_107763
G2QDI1,MYCTH_2062976
G2QDI2,MYCTH_2118002
G2QDI3,MYCTH_2303718
G2QDI4,MYCTH_2126499
G2QDI5,MYCTH_101972
G2QDI6,MYCTH_2060248
G2QDI7,MYCTH_2040766
G2QDI9,MYCTH_2303724
G2QDJ0,MYCTH_2303725
G2QDJ1,MYCTH_2038181
G2QDJ2,MYCTH_2303730
G2QDJ3,MYCTH_2303731
G2QDJ4,MYCTH_2303733
G2QDJ5,MYCTH_111645
G2QDJ6,MYCTH_2303736
G2QDJ7,MYCTH_2126511
G2QDJ8,MYCTH_81347
G2QDJ9,MYCTH_2303738
G2QDK0,MYCTH_115944
G2QDK1,MYCTH_81343
G2QDK2,MYCTH_2060093
G2QDK3,MYCTH_2303748
G2QDK4,MYCTH_2303750
G2QDK5,MYCTH_2303752
G2QDK6,MYCTH_2303754
G2QDK7,MYCTH_2303755
G2QDK9,MYCTH_2303763
G2QDL0,MYCTH_115935
G2QDL1,MYCTH_2303766
G2QDL2,MYCTH_2315077
G2QDL3,MYCTH_2303773
G2QDL4,MYCTH_2303774
G2QDL5,MYCTH_2118030
G2QDL6,MYCTH_2303780
G2QDL8,MYCTH_2109943
G2QDL9,MYCTH_2126533
G2QDM0,MYCTH_2315082
G2QDM1,MYCTH_2092086
G2QDM3,MYCTH_2305599
G2QDM4,MYCTH_2134407
G2QDM5,MYCTH_80168
G2QDM6,MYCTH_2305600
G2QDM7,MYCTH_2118744
G2QDM8,MYCTH_50908
G2QDM9,MYCTH_2060218
G2QDN0,MYCTH_93495
G2QDN1,MYCTH_80161
G2QDN2,MYCTH_66804
G2QDN3,MYCTH_2110669
G2QDN4,MYCTH_2305608
G2QDN6,MYCTH_2305611
G2QDN8,MYCTH_2305614
G2QDN9,MYCTH_2118751
G2QDP0,MYCTH_2305618
G2QDP1,MYCTH_2305619
G2QDP2,MYCTH_2305621
G2QDP4,MYCTH_2305625
G2QDP5,MYCTH_101261
G2QDP6,MYCTH_2110682
G2QDP7,MYCTH_2305628
G2QDP8,MYCTH_2061639
G2QDP9,MYCTH_107295
G2QDQ0,MYCTH_2305631
G2QDQ1,MYCTH_2049011
G2QDQ2,MYCTH_2127404
G2QDQ3,MYCTH_2305633
G2QDQ4,MYCTH_50396
G2QDQ5,MYCTH_2118764
G2QDQ6,MYCTH_2118765
G2QDQ7,MYCTH_2305635
G2QDQ8,MYCTH_2127410
G2QDR0,MYCTH_2305640
G2QDR1,MYCTH_2060683
G2QDR2,MYCTH_2305642
G2QDR3,MYCTH_66783
G2QDR4,MYCTH_2305652
G2QDR5,MYCTH_2315403
G2QDR6,MYCTH_2305657
G2QDR7,MYCTH_2305667
G2QDR8,MYCTH_2305668
G2QDR9,MYCTH_2305669
G2QDS0,MYCTH_2118778
G2QDS1,MYCTH_2305675
G2QDS2,MYCTH_2118780
G2QDS3,MYCTH_2305679
G2QDS5,MYCTH_2303791
G2QDS6,MYCTH_2079474
G2QDS7,MYCTH_2303798
G2QDS8,MYCTH_2303799
G2QDS9,MYCTH_2109950
G2QDT2,MYCTH_2303808
G2QDT3,MYCTH_2303810
G2QDT5,MYCTH_2303813
G2QDT6,MYCTH_2303816
G2QDT7,MYCTH_2303817
G2QDU1,MYCTH_2303826
G2QDU2,MYCTH_2303828
G2QDU5,MYCTH_2303838
G2QDU6,MYCTH_2303843
G2QDU9,MYCTH_2303849
G2QDV0,MYCTH_2126562
G2QDV3,MYCTH_2303859
G2QDV4,MYCTH_2133976
G2QDV5,MYCTH_2303861
G2QDV6,MYCTH_2303862
G2QDV7,MYCTH_2303864
G2QDV9,MYCTH_81258
G2QDW0,MYCTH_2303871
G2QDW2,MYCTH_2303876
G2QDW3,MYCTH_51411
G2QDW4,MYCTH_49818
G2QDW7,MYCTH_2303885
G2QDW8,MYCTH_2303887
G2QDW9,MYCTH_2062613
G2QDX0,MYCTH_2138933
G2QDX1,MYCTH_94171
G2QDX3,MYCTH_2315098
G2QDX4,MYCTH_2303896
G2QDX5,MYCTH_2315100
G2QDX6,MYCTH_2303901
G2QDX9,MYCTH_2305685
G2QDY0,MYCTH_2305688
G2QDY1,MYCTH_2305689
G2QDY2,MYCTH_49700
G2QDY3,MYCTH_2110715
G2QDY4,MYCTH_2315408
G2QDY6,MYCTH_2305697
G2QDY8,MYCTH_111331
G2QDY9,MYCTH_80109
G2QDZ0,MYCTH_80104
G2QDZ1,MYCTH_2305708
G2QDZ2,MYCTH_2305709
G2QDZ4,MYCTH_2118798
G2QDZ5,MYCTH_2305715
G2QDZ6,MYCTH_101222
G2QDZ7,MYCTH_2305716
G2QDZ8,MYCTH_50515
G2QDZ9,MYCTH_2305718
G2QE00,MYCTH_2110729
G2QE01,MYCTH_2118800
G2QE02,MYCTH_2110731
G2QE03,MYCTH_2303903
G2QE04,MYCTH_2303908
G2QE05,MYCTH_2303910
G2QE06,MYCTH_2060682
G2QE07,MYCTH_2126592
G2QE09,MYCTH_2303921
G2QE10,MYCTH_2126595
G2QE11,MYCTH_2303924
G2QE12,MYCTH_2303929
G2QE13,MYCTH_2034929
G2QE15,MYCTH_2303934
G2QE16,MYCTH_2303936
G2QE17,MYCTH_2303937
G2QE18,MYCTH_2303939
G2QE19,MYCTH_2303940
G2QE21,MYCTH_2303946
G2QE22,MYCTH_2303950
G2QE24,MYCTH_2303954
G2QE25,MYCTH_2019141
G2QE26,MYCTH_115886
G2QE27,MYCTH_2303957
G2QE28,MYCTH_2143673
G2QE29,MYCTH_2138951
G2QE30,MYCTH_2303964
G2QE31,MYCTH_2303965
G2QE32,MYCTH_101870
G2QE34,MYCTH_2092214
G2QE35,MYCTH_2303980
G2QE37,MYCTH_2303987
G2QE41,MYCTH_2118124
G2QE42,MYCTH_2303995
G2QE43,MYCTH_2303996
G2QE44,MYCTH_81165
G2QE45,MYCTH_2304000
G2QE47,MYCTH_2304004
G2QE49,MYCTH_2304011
G2QE50,MYCTH_2304014
G2QE51,MYCTH_2138963
G2QE52,MYCTH_2304021
G2QE53,MYCTH_2304022
G2QE54,MYCTH_2304023
G2QE55,MYCTH_2304027
G2QE56,MYCTH_2134022
G2QE57,MYCTH_2304032
G2QE58,MYCTH_2304034
G2QE59,MYCTH_2304036
G2QE60,MYCTH_2304038
G2QE61,MYCTH_2304039
G2QE62,MYCTH_2304041
G2QE63,MYCTH_2304045
G2QE64,MYCTH_50532
G2QE65,MYCTH_2304051
G2QE70,MYCTH_2304063
G2QE71,MYCTH_115858
G2QE72,MYCTH_2304071
G2QE73,MYCTH_2304073
G2QE75,MYCTH_2304079
G2QE77,MYCTH_2092294
G2QE79,MYCTH_50021
G2QE81,MYCTH_2304087
G2QE82,MYCTH_48564
G2QE83,MYCTH_2304098
G2QE85,MYCTH_2304104
G2QE86,MYCTH_2304106
G2QE87,MYCTH_2304108
G2QE88,MYCTH_2126672
G2QE89,MYCTH_2304109
G2QE90,MYCTH_2304111
G2QE91,MYCTH_2304112
G2QE92,MYCTH_2304113
G2QE93,MYCTH_2304115
G2QE94,MYCTH_67855
G2QE97,MYCTH_2304124
G2QE99,MYCTH_49425
G2QEA0,MYCTH_2304130
G2QEA2,MYCTH_2304135
G2QEA4,MYCTH_2304140
G2QEA8,MYCTH_2304154
G2QEB0,MYCTH_101800
G2QEB2,MYCTH_2304177
G2QEB3,MYCTH_2092357
G2QEB4,MYCTH_2304184
G2QEB5,MYCTH_2304187
G2QEB6,MYCTH_2304190
G2QEB7,MYCTH_2304195
G2QEB8,MYCTH_2304197
G2QEB9,MYCTH_49020
G2QEC0,MYCTH_2304200
G2QEC1,MYCTH_2126704
G2QEC2,MYCTH_2304202
G2QEC3,MYCTH_2304203
G2QEC4,MYCTH_2079758
G2QEC5,MYCTH_2304213
G2QEC7,MYCTH_2079768
G2QEC8,MYCTH_2304224
G2QED1,MYCTH_2304231
G2QED2,MYCTH_2304236
G2QED3,MYCTH_2304239
G2QED4,MYCTH_50125
G2QED5,MYCTH_2304243
G2QED6,MYCTH_2304244
G2QED8,MYCTH_2304250
G2QED9,MYCTH_81013
G2QEE0,MYCTH_49142
G2QEE1,MYCTH_2304255
G2QEE2,MYCTH_2304256
G2QEE3,MYCTH_2304257
G2QEE4,MYCTH_2304258
G2QEE5,MYCTH_2304259
G2QEE7,MYCTH_50281
G2QEE8,MYCTH_2304268
G2QEE9,MYCTH_81000
G2QEF0,MYCTH_2126733
G2QEF2,MYCTH_101762
G2QEF3,MYCTH_115802
G2QEF4,MYCTH_2110132
G2QEF7,MYCTH_80987
G2QEF8,MYCTH_2092438
G2QEF9,MYCTH_2304287
G2QEG0,MYCTH_2304288
G2QEG1,MYCTH_2304289
G2QEG3,MYCTH_2139043
G2QEG4,MYCTH_94026
G2QEG5,MYCTH_94025
G2QEG6,MYCTH_2118236
G2QEG7,MYCTH_2304300
G2QEG9,MYCTH_2304302
G2QEH2,MYCTH_94018
G2QEH3,MYCTH_2304313
G2QEH5,MYCTH_2079848
G2QEH6,MYCTH_2079850
G2QEH7,MYCTH_2304323
G2QEH8,MYCTH_2304324
G2QEH9,MYCTH_2304326
G2QEI0,MYCTH_2143764
G2QEI1,MYCTH_2018629
G2QEI3,MYCTH_2304336
G2QEI4,MYCTH_2304338
G2QEI5,MYCTH_48976
G2QEI6,MYCTH_2079864
G2QEI7,MYCTH_2118258
G2QEI8,MYCTH_2062716
G2QEI9,MYCTH_2053587 
G2QEI9,MYCTH_2055571
G2QEI9,MYCTH_2056455
G2QEI9,MYCTH_2058544
G2QEI9,MYCTH_2060198
G2QEI9,MYCTH_2062163
G2QEI9,MYCTH_2063083
G2QEI9,MYCTH_2064081
G2QEI9,MYCTH_2067168
G2QEI9,MYCTH_2068637
G2QEI9,MYCTH_2068997
G2QEI9,MYCTH_2069029
G2QEI9,MYCTH_2069072
